__UUID4__;44e53045-3338-4a42-acb8-a38a5817b84b
__CREATED-ON__;2021-01-13 13:38:54.295762
__DEF-URL__;http://pybpod-api.readthedocs.org
__DEF-TEXT__;This file contains data recorded during a session from the PyBpod system
__SOFTWARE__;PyBpod API v1.8.2
__HAS-HEADER__
TYPE;PC-TIME;BPOD-INITIAL-TIME;BPOD-FINAL-TIME;MSG;+INFO
EVENT;2021-01-13 14:09:12.504539;1.9751;;94;Port1In
EVENT;2021-01-13 14:09:12.596299;2.0661;;95;Port1Out
EVENT;2021-01-13 14:09:12.655143;2.1252;;94;Port1In
EVENT;2021-01-13 14:09:12.743910;2.2145;;95;Port1Out
EVENT;2021-01-13 14:09:12.807744;2.2785;;94;Port1In
EVENT;2021-01-13 14:09:12.901499;2.3713;;95;Port1Out
EVENT;2021-01-13 14:09:12.960345;2.4304;;94;Port1In
EVENT;2021-01-13 14:09:13.055096;2.525;;95;Port1Out
EVENT;2021-01-13 14:09:13.113942;2.5841000000000003;;94;Port1In
EVENT;2021-01-13 14:09:13.523868;2.9941;;95;Port1Out
EVENT;2021-01-13 14:09:13.577727;3.0485;;94;Port1In
EVENT;2021-01-13 14:09:13.700404;3.1707;;95;Port1Out
EVENT;2021-01-13 14:09:13.768228;3.2382;;94;Port1In
EVENT;2021-01-13 14:09:13.875945;3.3459000000000003;;95;Port1Out
EVENT;2021-01-13 14:09:13.937782;3.4084000000000003;;94;Port1In
EVENT;2021-01-13 14:09:14.059464;3.5290000000000004;;95;Port1Out
EVENT;2021-01-13 14:09:14.121302;3.5915000000000004;;94;Port1In
EVENT;2021-01-13 14:09:40.530406;30.0;;158;Tup
TRANSITION;2021-01-13 14:09:40.530406;30.0;;trial_start;
SOFTCODE;2021-01-13 14:09:40.531404;;;1;
EVENT;2021-01-13 14:09:40.965272;30.4342;;90;BNC1High
EVENT;2021-01-13 14:09:40.975251;30.444100000000002;;91;BNC1Low
EVENT;2021-01-13 14:09:41.222442;30.6919;;95;Port1Out
EVENT;2021-01-13 14:09:41.250373;30.7203;;94;Port1In
TRANSITION;2021-01-13 14:09:41.250373;30.7203;;open_valve;
EVENT;2021-01-13 14:09:41.301237;30.770300000000002;;158;Tup
END-TRIAL;2021-01-13 14:09:41.301237;;;The trial ended;
INFO;2021-01-13 14:09:41.301237;1816.090778;1846.861081;TRIAL-BPOD-TIME;30.770303000000013
STATE;2021-01-13 14:09:41.301237;0;30.0;ITI;30.0
STATE;2021-01-13 14:09:41.301237;30.0;30.7203;trial_start;0.7203000000000017
STATE;2021-01-13 14:09:41.301237;30.7203;30.770300000000002;open_valve;0.05000000000000071
TRIAL;2021-01-13 14:09:41.303230;;;New trial;
EVENT;2021-01-13 14:09:41.331310;0.023;;95;Port1Out
EVENT;2021-01-13 14:09:41.407495;0.1;;94;Port1In
EVENT;2021-01-13 14:09:41.520282;0.2112;;95;Port1Out
EVENT;2021-01-13 14:09:41.537251;0.2283;;94;Port1In
EVENT;2021-01-13 14:09:41.651953;0.34340000000000004;;95;Port1Out
EVENT;2021-01-13 14:09:41.679894;0.3718;;94;Port1In
EVENT;2021-01-13 14:09:41.792620;0.48500000000000004;;95;Port1Out
EVENT;2021-01-13 14:09:41.823538;0.5151;;94;Port1In
EVENT;2021-01-13 14:09:41.914319;0.6062000000000001;;95;Port1Out
EVENT;2021-01-13 14:09:41.961194;0.6524;;94;Port1In
EVENT;2021-01-13 14:09:42.034996;0.727;;95;Port1Out
EVENT;2021-01-13 14:09:42.098855;0.791;;94;Port1In
EVENT;2021-01-13 14:09:42.173625;0.8656;;95;Port1Out
EVENT;2021-01-13 14:09:42.229476;0.922;;94;Port1In
EVENT;2021-01-13 14:09:42.308510;1.0005;;95;Port1Out
EVENT;2021-01-13 14:09:42.367355;1.0597;;94;Port1In
EVENT;2021-01-13 14:09:42.441157;1.1325;;95;Port1Out
EVENT;2021-01-13 14:09:42.509972;1.2015;;94;Port1In
EVENT;2021-01-13 14:09:42.586766;1.2781;;95;Port1Out
EVENT;2021-01-13 14:09:42.635636;1.3276000000000001;;94;Port1In
EVENT;2021-01-13 14:09:42.713429;1.4060000000000001;;95;Port1Out
EVENT;2021-01-13 14:09:42.772272;1.4638;;94;Port1In
EVENT;2021-01-13 14:09:42.851060;1.5421;;95;Port1Out
EVENT;2021-01-13 14:09:42.910929;1.6029;;94;Port1In
EVENT;2021-01-13 14:09:42.987694;1.6794;;95;Port1Out
EVENT;2021-01-13 14:09:43.043546;1.7354;;94;Port1In
EVENT;2021-01-13 14:09:43.118345;1.8101;;95;Port1Out
EVENT;2021-01-13 14:09:43.186165;1.8776000000000002;;94;Port1In
EVENT;2021-01-13 14:09:43.260995;1.9523000000000001;;95;Port1Out
EVENT;2021-01-13 14:09:43.313823;2.005;;94;Port1In
EVENT;2021-01-13 14:09:43.384634;2.076;;95;Port1Out
EVENT;2021-01-13 14:09:43.449462;2.1417;;94;Port1In
EVENT;2021-01-13 14:09:43.523262;2.2145;;95;Port1Out
EVENT;2021-01-13 14:09:43.589115;2.2801;;94;Port1In
EVENT;2021-01-13 14:09:43.688820;2.3806000000000003;;95;Port1Out
EVENT;2021-01-13 14:09:43.752648;2.4448000000000003;;94;Port1In
EVENT;2021-01-13 14:09:43.834429;2.5269;;95;Port1Out
EVENT;2021-01-13 14:09:43.903247;2.5941;;94;Port1In
EVENT;2021-01-13 14:09:43.997993;2.6891000000000003;;95;Port1Out
EVENT;2021-01-13 14:09:44.061822;2.7531000000000003;;94;Port1In
EVENT;2021-01-13 14:09:44.145600;2.837;;95;Port1Out
EVENT;2021-01-13 14:09:44.205439;2.8978;;94;Port1In
EVENT;2021-01-13 14:09:44.290211;2.9817;;95;Port1Out
EVENT;2021-01-13 14:09:44.349054;3.0408;;94;Port1In
EVENT;2021-01-13 14:09:44.430836;3.1229;;95;Port1Out
EVENT;2021-01-13 14:09:44.493667;3.1852;;94;Port1In
EVENT;2021-01-13 14:09:44.582431;3.2747;;95;Port1Out
EVENT;2021-01-13 14:09:44.639279;3.3306;;94;Port1In
EVENT;2021-01-13 14:09:44.721060;3.4126000000000003;;95;Port1Out
EVENT;2021-01-13 14:09:44.774915;3.4668;;94;Port1In
EVENT;2021-01-13 14:09:44.877640;3.5692000000000004;;95;Port1Out
EVENT;2021-01-13 14:09:44.938477;3.6301;;94;Port1In
EVENT;2021-01-13 14:09:45.021257;3.7121000000000004;;95;Port1Out
EVENT;2021-01-13 14:09:45.088079;3.7795;;94;Port1In
EVENT;2021-01-13 14:09:45.186815;3.8782;;95;Port1Out
EVENT;2021-01-13 14:09:45.242664;3.9342;;94;Port1In
EVENT;2021-01-13 14:09:45.329434;4.0218;;95;Port1Out
EVENT;2021-01-13 14:09:45.394260;4.0859000000000005;;94;Port1In
EVENT;2021-01-13 14:09:45.501970;4.1939;;95;Port1Out
EVENT;2021-01-13 14:09:45.567796;4.2597000000000005;;94;Port1In
EVENT;2021-01-13 14:09:45.694458;4.3861;;95;Port1Out
EVENT;2021-01-13 14:09:45.743326;4.435700000000001;;94;Port1In
EVENT;2021-01-13 14:09:51.467049;10.158100000000001;;95;Port1Out
EVENT;2021-01-13 14:09:51.502924;10.194600000000001;;94;Port1In
EVENT;2021-01-13 14:10:21.309217;40.0;;158;Tup
TRANSITION;2021-01-13 14:10:21.309217;40.0;;trial_start;
SOFTCODE;2021-01-13 14:10:21.309217;;;1;
EVENT;2021-01-13 14:10:21.729094;40.4196;;90;BNC1High
EVENT;2021-01-13 14:10:21.739066;40.429100000000005;;91;BNC1Low
EVENT;2021-01-13 14:10:21.739066;40.4292;;90;BNC1High
EVENT;2021-01-13 14:10:21.739066;40.429300000000005;;91;BNC1Low
EVENT;2021-01-13 14:10:21.739066;40.4294;;90;BNC1High
EVENT;2021-01-13 14:10:21.739066;40.429500000000004;;91;BNC1Low
EVENT;2021-01-13 14:10:21.962470;40.6535;;95;Port1Out
EVENT;2021-01-13 14:10:21.987404;40.6787;;94;Port1In
TRANSITION;2021-01-13 14:10:21.987404;40.6787;;open_valve;
EVENT;2021-01-13 14:10:22.038267;40.7287;;158;Tup
END-TRIAL;2021-01-13 14:10:22.038267;;;The trial ended;
INFO;2021-01-13 14:10:22.038267;1846.868178;1887.596881;TRIAL-BPOD-TIME;40.728702999999996
STATE;2021-01-13 14:10:22.038267;0;40.0;ITI;40.0
STATE;2021-01-13 14:10:22.038267;40.0;40.6787;trial_start;0.6786999999999992
STATE;2021-01-13 14:10:22.038267;40.6787;40.7287;open_valve;0.05000000000000426
TRIAL;2021-01-13 14:10:22.041258;;;New trial;
EVENT;2021-01-13 14:10:22.075167;0.028200000000000003;;95;Port1Out
EVENT;2021-01-13 14:10:22.165955;0.1194;;94;Port1In
EVENT;2021-01-13 14:10:22.391676;0.3446;;95;Port1Out
EVENT;2021-01-13 14:10:22.435574;0.389;;94;Port1In
EVENT;2021-01-13 14:10:22.537303;0.4912;;95;Port1Out
EVENT;2021-01-13 14:10:22.568229;0.5211;;94;Port1In
EVENT;2021-01-13 14:10:22.676277;0.6287;;95;Port1Out
EVENT;2021-01-13 14:10:22.710327;0.6636000000000001;;94;Port1In
EVENT;2021-01-13 14:10:22.782633;0.7361000000000001;;95;Port1Out
EVENT;2021-01-13 14:10:22.838504;0.7919;;94;Port1In
EVENT;2021-01-13 14:10:22.946239;0.8995000000000001;;95;Port1Out
EVENT;2021-01-13 14:10:22.983146;0.9361;;94;Port1In
EVENT;2021-01-13 14:10:23.060927;1.0143;;95;Port1Out
EVENT;2021-01-13 14:10:23.115779;1.0686;;94;Port1In
EVENT;2021-01-13 14:10:23.196564;1.1505;;95;Port1Out
EVENT;2021-01-13 14:10:23.259398;1.2129;;94;Port1In
EVENT;2021-01-13 14:10:23.336191;1.2892000000000001;;95;Port1Out
EVENT;2021-01-13 14:10:23.390047;1.3434000000000001;;94;Port1In
EVENT;2021-01-13 14:10:23.466843;1.4197;;95;Port1Out
EVENT;2021-01-13 14:10:23.521695;1.4755;;94;Port1In
EVENT;2021-01-13 14:10:23.603476;1.5574000000000001;;95;Port1Out
EVENT;2021-01-13 14:10:23.666337;1.6198000000000001;;94;Port1In
EVENT;2021-01-13 14:10:23.749088;1.7017;;95;Port1Out
EVENT;2021-01-13 14:10:23.803939;1.7575;;94;Port1In
EVENT;2021-01-13 14:10:23.904671;1.8576000000000001;;95;Port1Out
EVENT;2021-01-13 14:10:23.971494;1.9249;;94;Port1In
EVENT;2021-01-13 14:10:24.059258;2.0125;;95;Port1Out
EVENT;2021-01-13 14:10:24.117103;2.0701;;94;Port1In
EVENT;2021-01-13 14:10:24.200878;2.1539;;95;Port1Out
EVENT;2021-01-13 14:10:24.259722;2.2133000000000003;;94;Port1In
EVENT;2021-01-13 14:10:24.382393;2.3359;;95;Port1Out
EVENT;2021-01-13 14:10:24.417300;2.3708;;94;Port1In
EVENT;2021-01-13 14:10:24.529001;2.4822;;95;Port1Out
EVENT;2021-01-13 14:10:24.582857;2.5364;;94;Port1In
EVENT;2021-01-13 14:10:24.670622;2.6238;;95;Port1Out
EVENT;2021-01-13 14:10:24.727471;2.6814;;94;Port1In
EVENT;2021-01-13 14:10:24.819225;2.7725;;95;Port1Out
EVENT;2021-01-13 14:10:24.880063;2.8333;;94;Port1In
EVENT;2021-01-13 14:10:24.970820;2.9243;;95;Port1Out
EVENT;2021-01-13 14:10:25.036644;2.9899;;94;Port1In
EVENT;2021-01-13 14:10:25.129397;3.0827;;95;Port1Out
EVENT;2021-01-13 14:10:25.186243;3.1386000000000003;;94;Port1In
EVENT;2021-01-13 14:10:25.273012;3.226;;95;Port1Out
EVENT;2021-01-13 14:10:25.331853;3.2851000000000004;;94;Port1In
EVENT;2021-01-13 14:10:25.428596;3.3817000000000004;;95;Port1Out
EVENT;2021-01-13 14:10:25.488435;3.4424;;94;Port1In
EVENT;2021-01-13 14:10:25.610111;3.563;;95;Port1Out
EVENT;2021-01-13 14:10:25.647011;3.5995000000000004;;94;Port1In
EVENT;2021-01-13 14:10:25.790628;3.7438000000000002;;95;Port1Out
EVENT;2021-01-13 14:10:25.844512;3.7982;;94;Port1In
EVENT;2021-01-13 14:10:25.969150;3.9224;;95;Port1Out
EVENT;2021-01-13 14:10:26.031982;3.9849;;94;Port1In
EVENT;2021-01-13 14:11:02.047794;40.0;;158;Tup
TRANSITION;2021-01-13 14:11:02.047794;40.0;;trial_start;
SOFTCODE;2021-01-13 14:11:02.047794;;;1;
EVENT;2021-01-13 14:11:02.461686;40.4146;;90;BNC1High
EVENT;2021-01-13 14:11:02.471660;40.4241;;91;BNC1Low
EVENT;2021-01-13 14:11:02.471660;40.4243;;90;BNC1High
EVENT;2021-01-13 14:11:02.471660;40.4244;;91;BNC1Low
EVENT;2021-01-13 14:11:02.683094;40.6357;;95;Port1Out
EVENT;2021-01-13 14:11:02.712017;40.6642;;94;Port1In
TRANSITION;2021-01-13 14:11:02.712017;40.6642;;open_valve;
EVENT;2021-01-13 14:11:02.761883;40.714200000000005;;158;Tup
END-TRIAL;2021-01-13 14:11:02.761883;;;The trial ended;
INFO;2021-01-13 14:11:02.761883;1887.606079;1928.320281;TRIAL-BPOD-TIME;40.714202000000114
STATE;2021-01-13 14:11:02.761883;0;40.0;ITI;40.0
STATE;2021-01-13 14:11:02.761883;40.0;40.6642;trial_start;0.664200000000001
STATE;2021-01-13 14:11:02.761883;40.6642;40.714200000000005;open_valve;0.05000000000000426
TRIAL;2021-01-13 14:11:02.763877;;;New trial;
EVENT;2021-01-13 14:11:02.795304;0.0261;;95;Port1Out
EVENT;2021-01-13 14:11:02.897629;0.12890000000000001;;94;Port1In
EVENT;2021-01-13 14:11:03.008337;0.24000000000000002;;95;Port1Out
EVENT;2021-01-13 14:11:03.022299;0.2538;;94;Port1In
EVENT;2021-01-13 14:11:03.140013;0.37060000000000004;;95;Port1Out
EVENT;2021-01-13 14:11:03.166912;0.39740000000000003;;94;Port1In
EVENT;2021-01-13 14:11:03.273677;0.5049;;95;Port1Out
EVENT;2021-01-13 14:11:03.310573;0.5414;;94;Port1In
EVENT;2021-01-13 14:11:03.414667;0.6454000000000001;;95;Port1Out
EVENT;2021-01-13 14:11:03.445584;0.677;;94;Port1In
EVENT;2021-01-13 14:11:03.542861;0.7736000000000001;;95;Port1Out
EVENT;2021-01-13 14:11:03.581236;0.8117000000000001;;94;Port1In
EVENT;2021-01-13 14:11:03.657033;0.888;;95;Port1Out
EVENT;2021-01-13 14:11:03.722367;0.9535;;94;Port1In
EVENT;2021-01-13 14:11:03.827085;1.0576;;95;Port1Out
EVENT;2021-01-13 14:11:03.866981;1.0973;;94;Port1In
EVENT;2021-01-13 14:11:03.938788;1.1700000000000002;;95;Port1Out
EVENT;2021-01-13 14:11:03.991645;1.2226000000000001;;94;Port1In
EVENT;2021-01-13 14:11:04.067444;1.2990000000000002;;95;Port1Out
EVENT;2021-01-13 14:11:04.131274;1.3629;;94;Port1In
EVENT;2021-01-13 14:11:04.233002;1.4631;;95;Port1Out
EVENT;2021-01-13 14:11:04.299821;1.5304;;94;Port1In
EVENT;2021-01-13 14:11:04.383599;1.6141;;95;Port1Out
EVENT;2021-01-13 14:11:04.434461;1.6651;;94;Port1In
EVENT;2021-01-13 14:11:04.520232;1.7507000000000001;;95;Port1Out
EVENT;2021-01-13 14:11:04.581070;1.8115;;94;Port1In
EVENT;2021-01-13 14:11:04.667867;1.8988;;95;Port1Out
EVENT;2021-01-13 14:11:04.725683;1.9563000000000001;;94;Port1In
EVENT;2021-01-13 14:11:04.809458;2.0401000000000002;;95;Port1Out
EVENT;2021-01-13 14:11:04.874285;2.1056;;94;Port1In
EVENT;2021-01-13 14:11:04.961054;2.1911;;95;Port1Out
EVENT;2021-01-13 14:11:05.019897;2.2501;;94;Port1In
EVENT;2021-01-13 14:11:05.102675;2.3338;;95;Port1Out
EVENT;2021-01-13 14:11:05.160521;2.3913;;94;Port1In
EVENT;2021-01-13 14:11:05.245294;2.4769;;95;Port1Out
EVENT;2021-01-13 14:11:05.304135;2.5343;;94;Port1In
EVENT;2021-01-13 14:11:05.399881;2.6309;;95;Port1Out
EVENT;2021-01-13 14:11:05.455731;2.6868000000000003;;94;Port1In
EVENT;2021-01-13 14:11:05.578402;2.8092;;95;Port1Out
EVENT;2021-01-13 14:11:05.622285;2.8538;;94;Port1In
EVENT;2021-01-13 14:11:05.731024;2.9614000000000003;;95;Port1Out
EVENT;2021-01-13 14:11:05.792828;3.0239000000000003;;94;Port1In
EVENT;2021-01-13 14:11:05.895554;3.1261;;95;Port1Out
EVENT;2021-01-13 14:11:05.963373;3.1950000000000003;;94;Port1In
EVENT;2021-01-13 14:11:06.068094;3.2990000000000004;;95;Port1Out
EVENT;2021-01-13 14:11:06.125939;3.3566000000000003;;94;Port1In
EVENT;2021-01-13 14:11:06.224675;3.4551000000000003;;95;Port1Out
EVENT;2021-01-13 14:11:06.288504;3.5192;;94;Port1In
EVENT;2021-01-13 14:11:06.396245;3.6269;;95;Port1Out
EVENT;2021-01-13 14:11:06.454062;3.6845000000000003;;94;Port1In
EVENT;2021-01-13 14:11:06.577730;3.8088;;95;Port1Out
EVENT;2021-01-13 14:11:06.635576;3.8665000000000003;;94;Port1In
EVENT;2021-01-13 14:11:06.758248;3.9890000000000003;;95;Port1Out
EVENT;2021-01-13 14:11:06.795149;4.0256;;94;Port1In
EVENT;2021-01-13 14:11:32.769723;30.0;;158;Tup
TRANSITION;2021-01-13 14:11:32.769723;30.0;;trial_start;
SOFTCODE;2021-01-13 14:11:32.769723;;;1;
EVENT;2021-01-13 14:11:33.206015;30.436300000000003;;90;BNC1High
EVENT;2021-01-13 14:11:33.215960;30.4462;;91;BNC1Low
EVENT;2021-01-13 14:11:33.445361;30.675900000000002;;95;Port1Out
EVENT;2021-01-13 14:11:33.457329;30.688200000000002;;94;Port1In
TRANSITION;2021-01-13 14:11:33.457329;30.688200000000002;;open_valve;
EVENT;2021-01-13 14:11:33.494229;30.7241;;95;Port1Out
EVENT;2021-01-13 14:11:33.508193;30.738200000000003;;158;Tup
END-TRIAL;2021-01-13 14:11:33.508193;;;The trial ended;
INFO;2021-01-13 14:11:33.508193;1928.327978;1959.066181;TRIAL-BPOD-TIME;30.738202999999885
STATE;2021-01-13 14:11:33.508193;0;30.0;ITI;30.0
STATE;2021-01-13 14:11:33.508193;30.0;30.688200000000002;trial_start;0.6882000000000019
STATE;2021-01-13 14:11:33.508193;30.688200000000002;30.738200000000003;open_valve;0.05000000000000071
TRIAL;2021-01-13 14:11:33.510187;;;New trial;
EVENT;2021-01-13 14:11:33.573018;0.0572;;94;Port1In
EVENT;2021-01-13 14:11:33.814372;0.2993;;95;Port1Out
EVENT;2021-01-13 14:11:33.840303;0.3261;;94;Port1In
EVENT;2021-01-13 14:11:33.942032;0.42650000000000005;;95;Port1Out
EVENT;2021-01-13 14:11:33.979930;0.4647;;94;Port1In
EVENT;2021-01-13 14:11:34.072682;0.5575;;95;Port1Out
EVENT;2021-01-13 14:11:34.115567;0.6004;;94;Port1In
EVENT;2021-01-13 14:11:34.217295;0.7025;;95;Port1Out
EVENT;2021-01-13 14:11:34.256193;0.7407;;94;Port1In
EVENT;2021-01-13 14:11:34.331518;0.8169000000000001;;95;Port1Out
EVENT;2021-01-13 14:11:34.387345;0.8727;;94;Port1In
EVENT;2021-01-13 14:11:34.488080;0.9731000000000001;;95;Port1Out
EVENT;2021-01-13 14:11:34.537946;1.0226;;94;Port1In
EVENT;2021-01-13 14:11:34.612746;1.0972;;95;Port1Out
EVENT;2021-01-13 14:11:34.664639;1.1499000000000001;;94;Port1In
EVENT;2021-01-13 14:11:34.737441;1.2226000000000001;;95;Port1Out
EVENT;2021-01-13 14:11:34.798251;1.2835;;94;Port1In
EVENT;2021-01-13 14:11:34.886014;1.3711;;95;Port1Out
EVENT;2021-01-13 14:11:34.958850;1.4433;;94;Port1In
EVENT;2021-01-13 14:11:35.047584;1.5328000000000002;;95;Port1Out
EVENT;2021-01-13 14:11:35.103433;1.5887;;94;Port1In
EVENT;2021-01-13 14:11:35.182222;1.6671;;95;Port1Out
EVENT;2021-01-13 14:11:35.242062;1.7264000000000002;;94;Port1In
EVENT;2021-01-13 14:11:35.323844;1.8084;;95;Port1Out
EVENT;2021-01-13 14:11:35.379695;1.8644;;94;Port1In
EVENT;2021-01-13 14:11:35.465465;1.9502000000000002;;95;Port1Out
EVENT;2021-01-13 14:11:35.526302;2.0112;;94;Port1In
EVENT;2021-01-13 14:11:35.614068;2.0987;;95;Port1Out
EVENT;2021-01-13 14:11:35.671913;2.1563;;94;Port1In
EVENT;2021-01-13 14:11:35.756716;2.2421;;95;Port1Out
EVENT;2021-01-13 14:11:35.817525;2.3029;;94;Port1In
EVENT;2021-01-13 14:11:35.908283;2.3941;;95;Port1Out
EVENT;2021-01-13 14:11:35.962137;2.4468;;94;Port1In
EVENT;2021-01-13 14:11:36.047939;2.5324;;95;Port1Out
EVENT;2021-01-13 14:11:36.108745;2.5932;;94;Port1In
EVENT;2021-01-13 14:11:36.193548;2.6789;;95;Port1Out
EVENT;2021-01-13 14:11:36.259343;2.7446;;94;Port1In
EVENT;2021-01-13 14:11:36.349104;2.834;;95;Port1Out
EVENT;2021-01-13 14:11:36.408944;2.8933;;94;Port1In
EVENT;2021-01-13 14:11:36.493716;2.9789000000000003;;95;Port1Out
EVENT;2021-01-13 14:11:36.556548;3.0414000000000003;;94;Port1In
EVENT;2021-01-13 14:11:36.658276;3.1436;;95;Port1Out
EVENT;2021-01-13 14:11:36.712161;3.1964;;94;Port1In
EVENT;2021-01-13 14:11:36.804884;3.2894;;95;Port1Out
EVENT;2021-01-13 14:11:36.870708;3.3551;;94;Port1In
EVENT;2021-01-13 14:11:36.983408;3.4684000000000004;;95;Port1Out
EVENT;2021-01-13 14:11:37.027289;3.5115000000000003;;94;Port1In
EVENT;2021-01-13 14:11:37.149962;3.6341;;95;Port1Out
EVENT;2021-01-13 14:11:37.205813;3.6901;;94;Port1In
EVENT;2021-01-13 14:11:37.329482;3.8142;;95;Port1Out
EVENT;2021-01-13 14:11:37.373364;3.8589;;94;Port1In
EVENT;2021-01-13 14:11:53.516226;20.0;;158;Tup
TRANSITION;2021-01-13 14:11:53.516226;20.0;;trial_start;
SOFTCODE;2021-01-13 14:11:53.516226;;;1;
EVENT;2021-01-13 14:11:53.946219;20.430300000000003;;90;BNC1High
EVENT;2021-01-13 14:11:53.956192;20.4399;;91;BNC1Low
EVENT;2021-01-13 14:11:53.956192;20.44;;90;BNC1High
EVENT;2021-01-13 14:11:53.956192;20.4401;;91;BNC1Low
EVENT;2021-01-13 14:11:54.138703;20.6229;;95;Port1Out
EVENT;2021-01-13 14:11:54.176401;20.6612;;94;Port1In
TRANSITION;2021-01-13 14:11:54.176401;20.6612;;open_valve;
EVENT;2021-01-13 14:11:54.227258;20.7112;;158;Tup
END-TRIAL;2021-01-13 14:11:54.227258;;;The trial ended;
INFO;2021-01-13 14:11:54.227258;1959.073478;1979.784681;TRIAL-BPOD-TIME;20.71120300000007
STATE;2021-01-13 14:11:54.227258;0;20.0;ITI;20.0
STATE;2021-01-13 14:11:54.227258;20.0;20.6612;trial_start;0.6612000000000009
STATE;2021-01-13 14:11:54.227258;20.6612;20.7112;open_valve;0.05000000000000071
TRIAL;2021-01-13 14:11:54.229250;;;New trial;
EVENT;2021-01-13 14:11:54.257176;0.0224;;95;Port1Out
EVENT;2021-01-13 14:11:54.351929;0.11760000000000001;;94;Port1In
EVENT;2021-01-13 14:11:54.559482;0.3252;;95;Port1Out
EVENT;2021-01-13 14:11:54.624336;0.39080000000000004;;94;Port1In
EVENT;2021-01-13 14:11:54.724061;0.48950000000000005;;95;Port1Out
EVENT;2021-01-13 14:11:54.767078;0.5326000000000001;;94;Port1In
EVENT;2021-01-13 14:11:54.870076;0.635;;95;Port1Out
EVENT;2021-01-13 14:11:54.900992;0.6667000000000001;;94;Port1In
EVENT;2021-01-13 14:11:54.997981;0.7636000000000001;;95;Port1Out
EVENT;2021-01-13 14:11:55.040021;0.805;;94;Port1In
EVENT;2021-01-13 14:11:55.113992;0.8799;;95;Port1Out
EVENT;2021-01-13 14:11:55.170049;0.9358000000000001;;94;Port1In
EVENT;2021-01-13 14:11:55.245024;1.0106;;95;Port1Out
EVENT;2021-01-13 14:11:55.315856;1.0818;;94;Port1In
EVENT;2021-01-13 14:11:55.398664;1.1641000000000001;;95;Port1Out
EVENT;2021-01-13 14:11:55.457506;1.2233;;94;Port1In
EVENT;2021-01-13 14:11:55.524298;1.2907;;95;Port1Out
EVENT;2021-01-13 14:11:55.580149;1.345;;94;Port1In
EVENT;2021-01-13 14:11:55.650959;1.4160000000000001;;95;Port1Out
EVENT;2021-01-13 14:11:55.701823;1.4671;;94;Port1In
EVENT;2021-01-13 14:11:55.775625;1.5418;;95;Port1Out
EVENT;2021-01-13 14:11:55.825492;1.5912000000000002;;94;Port1In
EVENT;2021-01-13 14:11:55.899296;1.6658000000000002;;95;Port1Out
EVENT;2021-01-13 14:11:55.956142;1.7218;;94;Port1In
EVENT;2021-01-13 14:11:56.030944;1.7966000000000002;;95;Port1Out
EVENT;2021-01-13 14:11:56.094773;1.8608;;94;Port1In
EVENT;2021-01-13 14:11:56.178549;1.9446;;95;Port1Out
EVENT;2021-01-13 14:11:56.242379;2.0088;;94;Port1In
EVENT;2021-01-13 14:11:56.336127;2.1019;;95;Port1Out
EVENT;2021-01-13 14:11:56.398960;2.1645000000000003;;94;Port1In
EVENT;2021-01-13 14:11:56.498692;2.2649;;95;Port1Out
EVENT;2021-01-13 14:11:56.564518;2.3308;;94;Port1In
EVENT;2021-01-13 14:11:56.643306;2.4091;;95;Port1Out
EVENT;2021-01-13 14:11:56.704142;2.4699;;94;Port1In
EVENT;2021-01-13 14:11:56.796896;2.5628;;95;Port1Out
EVENT;2021-01-13 14:11:56.851749;2.6171;;94;Port1In
EVENT;2021-01-13 14:11:56.936522;2.7027;;95;Port1Out
EVENT;2021-01-13 14:11:56.994368;2.7602;;94;Port1In
EVENT;2021-01-13 14:11:57.082133;2.8477;;95;Port1Out
EVENT;2021-01-13 14:11:57.139977;2.9052000000000002;;94;Port1In
EVENT;2021-01-13 14:11:57.228740;2.9946;;95;Port1Out
EVENT;2021-01-13 14:11:57.292570;3.0585;;94;Port1In
EVENT;2021-01-13 14:11:57.389310;3.1553;;95;Port1Out
EVENT;2021-01-13 14:11:57.444165;3.2095000000000002;;94;Port1In
EVENT;2021-01-13 14:11:57.532927;3.2989;;95;Port1Out
EVENT;2021-01-13 14:11:57.588778;3.3548;;94;Port1In
EVENT;2021-01-13 14:11:57.678538;3.4442000000000004;;95;Port1Out
EVENT;2021-01-13 14:11:57.740371;3.5068;;94;Port1In
EVENT;2021-01-13 14:11:57.835119;3.5999000000000003;;95;Port1Out
EVENT;2021-01-13 14:11:57.893960;3.6593;;94;Port1In
EVENT;2021-01-13 14:11:57.982725;3.7488;;95;Port1Out
EVENT;2021-01-13 14:11:58.047551;3.813;;94;Port1In
EVENT;2021-01-13 14:11:58.140302;3.9062;;95;Port1Out
EVENT;2021-01-13 14:11:58.202136;3.9673000000000003;;94;Port1In
EVENT;2021-01-13 14:11:58.313838;4.079000000000001;;95;Port1Out
EVENT;2021-01-13 14:11:58.369688;4.1352;;94;Port1In
EVENT;2021-01-13 14:11:58.473413;4.2396;;95;Port1Out
EVENT;2021-01-13 14:11:58.526299;4.2925;;94;Port1In
EVENT;2021-01-13 14:11:58.645951;4.4115;;95;Port1Out
EVENT;2021-01-13 14:11:58.703796;4.4693000000000005;;94;Port1In
EVENT;2021-01-13 14:12:24.234522;30.0;;158;Tup
TRANSITION;2021-01-13 14:12:24.234522;30.0;;trial_start;
SOFTCODE;2021-01-13 14:12:24.234522;;;1;
